school	address
122064	100032174068
122065	28035604
122067	15103284
122068	15114161
122069	15077220
122072	15102064
122074	15068101
122075	15020186
122076	15114879
122077	15077390
122079	15086037
122080	15113695
122083	15030506
122086	15123028
122087	100032156891
122089	100032263023
122091	15003334
122092	100032137962
122094	10000463728
122095	100032143465
122098	10006865903
122099	15115227
122100	15022317
122102	28042568
122103	200000736853
122104	100032146525
122105	100032145862
122106	100032261744
122107	15101681
122108	100032143387
122109	100032143388
122110	10006866225
122111	10001194238
122112	100032261960
122113	100032143733
122115	10024043315
122116	10001194238
122118	100032145783
122119	100032156723
122120	100032145178
122122	100032155493
122123	100032154520
122124	10006867236
122125	100031166693
122126	100032143467
122127	28038191
122129	200000735989
122131	10004931262
122133	28025606
122134	10000463842
122136	10023963602
122138	200001472816
122139	10000463842
122140	15027053
122141	100032174080
122142	100032141303
122143	15007231
122144	15070715
122147	15026674
122148	28038420
122149	15095382
122150	28029011
122153	10006865914
122155	10007779060
122156	100032154855
122157	100032143735
122158	100032143799
122159	100032154853
122160	15031178
122161	15085125
122162	100031187144
122163	15005890
122164	15013362
122166	100032143388
122167	15086268
122169	100110767883
122170	100110765790
122171	10000020373
122172	10024651956
122173	100110769062
122174	100110769065
122175	100110768520
122176	100110810674
122177	10024650881
122178	100110810713
122179	10012421663
122180	10014491455
122181	10012420088
122183	100110766094
122184	2920004974
122185	100110773680
122186	100110774207
122187	100110773951
122188	10014491059
122189	100110764733
122190	10000020247
122191	10024653546
122193	10024650127
122194	100110762338
122195	200002822578
122196	2920003107
122197	2920005634
122198	100110767423
122199	2920005738
122200	100110767525
122201	10014492582
122202	2920007553
122203	10090300065
122206	200000919003
122207	100110809089
122208	100110768786
122210	100110766802
122211	10001020252
122212	100110768785
122213	10014489830
122214	100110811689
122215	10000020287
122217	2920018929
122218	100110764487
122219	10090899460
122220	100110807165
122221	10001019009
122222	10000020371
122223	10014491076
122224	100110764157
122225	100110762663
122226	200000919032
122227	10000020374
122228	2920004728
122229	10001015654
122230	100110764437
122231	100110723219
122232	2920008027
122233	10000020315
122234	100110811750
122235	10000020386
122237	100110764331
122238	10001020199
122239	10012420001
122240	10090300062
122242	100110725843
122243	100110767769
122245	100110722960
122246	10090300516
122247	100110767770
122248	10014491154
122249	200001109419
122250	100110767883
122251	100110767883
122252	100110810493
122253	100110768522
122254	100110763734
122255	10035315363
122257	10090302304
122258	100110808260
122260	10035313269
122261	100110763722
122262	10091602838
122263	10035314610
122264	10024650880
122265	100110761758
122268	10024649351
122269	100110762436
122270	10001013690
122271	100110808966
122272	10000020510
122273	100110808106
122274	10000847379
122275	100110761373
122276	10000020733
122277	10090300059
122278	10000020290
122279	10001015618
122280	10001013234
122281	10012422938
122282	10024650882
122283	2920005054
122284	200000918989
122285	10024650886
122287	10091603333
122288	10001012689
122289	10034179728
122290	10001015318
122291	10014491068
122292	10001017779
122293	10000020457
122294	10014491066
122295	10000020428
122297	2920002222
122298	10000020267
122299	2920004858
122301	100110808219
122302	2920008610
122303	10000020769
122304	100110763013
122305	10024650784
122306	100110769062
122307	100110810493
122308	100110762204
122309	100110774210
122310	100110762601
122311	10000020444
122312	100110806374
122313	100110764598
122314	100110766552
122315	10034172868
122316	100110771159
122320	100110763734
122321	10014491109
122323	100110727078
122324	100110767769
122325	10032942071
122327	100110766444
122328	100110806936
122329	100110761939
122331	100110762602
122333	100110762341
122334	100110764279
122335	100110764032
122338	100110727245
122339	100110764351
122340	100110764598
122341	10000020290
122342	10032941575
122345	100110768290
122346	100110766551
122347	100110769745
122348	100110774209
122349	100110720528
122350	100110806974
122351	100110764430
122353	10001017295
122354	10034172971
122355	100110727052
122356	100110815876
122357	100110762618
122358	100110761939
122360	100110762283
122361	10034174069
122362	100110770073
122363	100110769063
122364	10000020469
122365	100110766539
122366	100110810477
122367	100110762203
122368	100110808664
122369	200000919065
122370	2920018929
122371	100110769238
122372	10024650784
122373	100110763013
122374	100110764032
122375	10024650784
122376	10014490189
122377	10000020527
122380	10001019654
122382	10012422871
122383	100110762319
122384	200001506045
122385	100110774213
122386	200000919127
122388	100110763734
122389	10090300516
122390	10001018954
122391	200003313182
122393	100032288116
122395	200001393666
122396	100031513177
122398	100032290522
122400	200002776758
122401	100032288450
122402	100032277527
122403	200003313434
122404	100032105533
122405	100032268732
122406	10023931407
122407	10009161704
122408	200001374433
122409	200001378361
122410	10034852512
122411	10034852072
122412	10034861434
122413	10009161864
122414	10009161868
122416	10009161884
122417	10009161887
122418	10090907560
122419	10090907560
122420	10034852445
122421	10034852445
122423	100032288069
122424	10034852513
122425	10009161908
122426	10034852659
122427	10009161927
122428	10009161931
122429	100032125721
122430	10009161933
122431	10009161936
122432	10009161936
122433	10034852664
122434	100032108329
122435	10009161718
122437	10009161939
122438	10009161943
122439	200001393458
122440	100032277510
122441	100032277510
122442	10009161974
122443	10009161976
122444	10009161986
122445	10009161988
122446	200001400448
122447	100032277418
122448	100032277418
122449	100032277527
122450	100032277404
122451	100032277404
122452	100032277396
122455	10034852045
122456	10034852049
122457	10009161741
122458	200003304031
122459	200001388082
122460	200001388082
122461	200001388082
122462	200001388082
122463	100032104171
122464	100032288450
122465	10034852069
122466	10034852072
122467	200003312543
122468	100032104033
122469	10034852081
122470	10034852081
122471	10034852088
122472	10034852088
122473	200003303830
122474	200001374492
122475	10034852199
122476	10034852226
122477	10034852306
122478	10034852250
122479	200001384832
122480	10034852265
122481	200001400028
122482	200001374492
122483	10034852306
122484	200001372626
122485	200001372626
122486	100032288757
122487	100032103676
122488	100032269220
122490	100032104027
122491	200003313182
122492	10034852316
122493	10034852322
122494	200001383039
122495	10012817032
122496	10012814051
122497	100032111340
122498	100032111340
122499	10034852226
122501	100032110869
122502	10034852316
122503	10034852334
122504	10034852334
122505	100032126535
122506	10009161976
122508	10090473013
122509	100032275985
122510	100032276118
122511	100032275987
122512	100032126246
122513	100032276118
122514	100032276533
122515	10035281258
122516	10035285074
122517	100032276192
122518	100032276192
122519	100032126247
122520	100032126169
122521	100032125971
122522	100032123951
122524	10002896099
122525	10002896852
122526	100032276081
122528	200001046339
122529	100032276543
122530	100032123098
122531	100032123839
122532	100032124065
122533	200004047621
122534	10002892747
122535	10002892747
122536	100032133086
122537	100032132748
122538	100032132748
122539	100032132747
122540	100032132081
122541	100032270452
122542	200004027036
122543	100032133327
122544	200004024171
122545	200004027031
122546	100032134192
122547	100032134193
122548	200004027031
122549	10013962583
122550	10013962583
122551	100032269896
122552	100032270446
122553	100032133806
122554	100032133716
122555	100032133819
122556	10023267787
122557	10090211576
122558	10090211576
122560	100032031856
122561	10034852335
122562	100032269333
122563	100032103754
122564	100032101433
122565	100032101433
122566	100032102517
122567	100032101786
122568	100032101786
122569	100032101791
122570	100032101791
122571	100032101912
122572	100032101196
122574	10003431091
122575	100032100987
122576	100032101176
122577	100032100987
122578	100032102521
122579	100032102708
122580	200003303374
122581	200003314594
122582	200003313810
122583	200003313810
122584	10070853338
122585	100032268535
122586	100032268535
122587	100032100246
122588	100032100211
122589	100032100867
122590	10090268162
122591	10090268162
122592	100032115485
122593	100032116033
122594	100032116033
122595	200004249697
122596	3040023388
122597	3040012635
122598	3040051791
122599	3040019453
122600	3040051325
122601	3040024509
122602	3040010004
122603	100032186871
122604	10090589166
122605	100032187767
122606	100032187765
122607	100032187765
122608	10023263120
122610	100032187948
122611	200004248736
122613	100032278627
122614	100032278627
122618	10002309257
122619	10002309257
122620	3040043547
122621	3040044150
122624	100032099630
122625	100032276134
122626	100032275818
122628	100032032415
122629	100032275818
122630	200001045522
122631	100032114507
122632	3040072878
122633	3040072878
122634	3040072878
122635	3040038960
122636	3040004058
122637	3040060311
122638	100032112238
122639	100032111800
122640	100032032193
122641	100032028630
122642	200004245960
122643	3040046065
122644	3040002099
122645	200004249666
122646	10090589320
122647	100032274875
122648	100032188524
122649	100032188524
122650	3040029799
122651	3040037732
122652	3040028870
122653	100032112589
122654	100032124066
122656	100032028661
122657	10023263782
122658	100032100186
122659	100032100959
122660	100032100976
122662	100032114378
122663	200004246807
122664	200004246752
122665	200004246752
122666	100032113082
122667	100032113082
122668	3040046566
122669	3040036875
122670	3040034068
122671	10090211758
122672	100032111427
122673	100032111427
122674	10008175360
122675	3040005305
122676	200004247835
122677	3040000276
122678	200004249198
122679	100032274989
122680	10023263839
122681	3040030339
122682	200004247609
122683	3040029223
122684	100032276134
122685	3040042438
122686	100032032190
122688	10012813387
122691	100032106572
122693	100032277378
122695	100032107501
122696	10012815340
122697	100032277096
122698	100032277096
122699	100032277109
122700	100032277393
122701	100032107973
122702	10034852341
122703	10034852343
122704	100032126343
122705	100032108533
122706	200004024374
122707	100032132079
122708	10034852388
122709	10001344490
122711	10034852401
122712	10034852398
122713	10034852406
122714	100032101430
122715	100032124071
122716	10001337286
122717	100032105002
122718	10034861434
122719	10034861434
122720	10035281891
122721	100032289204
122722	100032105223
122723	100032105220
122724	100032105214
122726	10012811958
122727	100032277494
122728	3040028867
122729	100032275828
122730	100032275828
122731	100032110863
122732	100032031295
122733	10034852411
122734	100032107348
122735	3040010610
122736	200001397894
122737	10090590494
122738	100032101166
122739	10034852433
122740	10034852460
122741	100032277400
122742	200003305279
122743	100032123838
122744	100032270321
122745	100032102734
122746	100032102520
122747	10008170588
122748	100032187830
122749	100032032034
122750	100032278691
122752	100032099848
122753	200004245580
122754	100032115505
122755	3040048221
122756	3040006013
122757	10013973037
122758	100032274948
122759	3040042289
122760	200004245952
122761	200004246113
122762	100032111908
122764	100032114110
122765	10023267818
122766	100032113831
122767	3040008401
122768	100032116151
122769	200004247835
122770	100032133113
122771	200004247512
122772	100032032245
122773	100032100976
122774	100032276723
122775	100032103340
122776	10034852465
122777	100032097135
122778	200001402420
122779	200001402364
122780	200001377963
122781	10034860891
122782	200001399512
122783	200001402844
122784	10034852496
122785	10034852499
122786	10002888095
122787	100032123493
122788	100032132972
122789	100032031521
122790	100032100762
122791	100032100762
122792	200004244961
122793	100032188284
122794	100032275709
122796	100032188281
122797	3040048461
122798	200004249086
122799	10090268104
122802	10023263764
122803	100032100132
122804	200001040087
122806	100032100131
122807	200004046582
122809	10090214400
122810	100032099847
122811	100032123176
122812	100032276535
122813	100032031855
122814	100032100867
122815	200004024313
122816	100032028997
122817	3040019453
122818	100032116030
122819	100032277064
122820	100032187255
122821	100032277214
122822	200004245501
122823	100032275735
122824	100032103386
122825	10034860905
122826	100032104366
122827	100032105123
122828	10034860761
122829	100032108007
122830	100032277439
122831	200001388082
122832	10034860848
122833	100032287717
122834	10034860875
122835	100032097156
122838	100032131053
122839	10034860817
122840	100032103018
122841	10001338596
122843	10034860827
122844	100032126343
122845	100032277586
122846	10002891565
122847	100032125707
122848	100032276635
122849	100032276101
122850	100032276637
122851	100032133108
122852	100032132866
122853	100032132867
122854	200004024310
122855	100032101591
122856	100032101299
122857	100032102712
122859	3040010995
122860	3040012048
122861	10023267742
122863	100032187255
122864	200002776758
122865	3040043087
122866	10008176415
122867	100032276134
122868	3040004058
122869	100032028997
122870	10012813387
122872	100032277320
122874	100032277131
122875	100032276663
122877	200003315260
122879	10002308788
122881	3040036874
122883	3040028866
122885	10023263833
122888	100032106420
122889	10090270918
122891	200004244416
122894	10034860858
122895	10034860889
122896	3040011176
122897	100032100404
122899	100032125873
122900	100032276772
122901	100032276827
122904	10034860885
122905	10090907560
122906	100032132968
122907	200002776758
122910	100032128221
122911	100032132753
122912	200001379868
122913	100032129206
122914	200001379018
122915	200001397297
122916	100032124444
122918	200001622071
122921	3040018534
122923	3040013869
122924	200001046749
122926	10023934118
122932	3040049753
122935	100032117424
122936	100032094201
122937	100032269275
122938	100032276502
122941	100032118367
122942	100032108533
122943	10012814202
122946	200001392773
122947	100032106870
122948	10012817044
122949	100031353813
122950	10012817047
122951	200002776758
122952	10012817048
122953	100032276119
122954	100032114921
122955	10023267584
122956	10012817465
122957	3040031024
122958	10034860898
122960	10034860901
122961	100032105026
122962	10034860889
122963	10034860905
122964	100032116828
122966	10034860918
122967	100121300286
122968	100121298184
122969	100121295575
122970	100121298316
122971	100121313923
122972	100121302744
122974	100121317681
122975	10014027648
122977	100121291404
122978	10033008017
122979	100121290843
122980	10011915774
122981	100121293213
122982	100121288190
122983	100121303722
122984	100121305290
122985	10024244176
122988	200004677892
122989	10011911588
122992	10011883866
122994	10011884666
122995	10011884407
122997	10011875976
122998	100121288190
122999	100121288520
123000	100121317146
123001	100121317257
123002	100121317417
123003	100121318496
123004	100121290843
123005	100121318741
123006	10011875234
123007	100121293612
123008	100121293213
123009	10033010739
123010	100121319114
123011	10011875499
123012	10011916062
123013	100121316008
123014	100121316291
123015	100121315952
123016	100121315954
123017	100121315689
123018	100121319695
123019	200002890608
123020	100121320495
123021	100121297417
123022	100121321283
123023	10011880576
123025	10011915915
123026	200004681372
123027	200004678714
123028	10033009718
123029	10033017076
123030	10033013227
123031	10033018896
123032	10033010621
123033	100121302084
123034	10033011340
123036	100121305594
123037	100121308635
123038	100121306104
123039	100121306638
123040	100121306514
123041	10033008017
123042	100121308031
123045	200004682495
123046	100121299146
123049	200004681921
123050	100121295727
123051	200004683287
123052	10024244176
123053	100121300659
123054	10014024269
123055	10014024269
123056	10014027070
123057	100121309132
123058	10033003163
123059	10014068232
123060	10014028320
123061	100121314301
123063	100121311987
123064	10033011339
123065	200001115715
123067	100121313923
123068	10014083745
123069	100121310465
123070	10014027115
123071	100121301350
123072	10014069854
123073	10014027083
123074	100121298316
123075	100121291404
123076	100121305290
123077	10011905465
123078	100121301004
123079	100121388597
123080	10014027116
123081	10033011017
123082	10033002134
123083	10014068231
123084	10024176158
123085	100121312291
123086	100121310489
123087	10014028814
123088	100121301041
123089	10011909038
123090	10011885627
123091	10011875796
123092	10011920067
123094	10011875840
123095	100121317224
123096	10024176408
123097	10011875675
123098	10011885513
123099	10011885711
123100	10011885575
123101	10011875524
123102	10011883819
123103	100121365470
123104	100121286975
123105	100121315121
123106	100121315322
123107	200002890747
123108	100121319246
123109	100121319413
123110	100121319399
123111	10009868300
123112	100121368184
123113	200002890717
123114	10024175373
123116	100121321136
123117	10033224142
123118	100121316689
123119	10003998464
123120	10033223682
123121	100121366061
123122	100121303722
123123	100121304834
123124	100121305994
123125	100121301889
123126	10033003313
123127	100121303556
123128	100121305819
123129	100121302211
123130	200002473906
123131	10033006742
123132	10033013548
123133	100121302336
123135	100121366092
123136	10033007319
123137	10009867876
123138	100121321194
123139	100121300288
123140	200004675841
123141	100121298184
123142	100121295500
123143	200004675287
123144	100121301347
123145	10014070879
123146	10014083646
123147	10014083392
123148	100121310173
123149	10014028244
123150	10014083962
123151	10014027070
123152	10014027879
123153	100121303607
123154	10014029032
123155	10014079903
123156	10014069335
123157	10014024352
123158	10014028655
123159	10014070989
123160	100121311993
123161	100121311989
123162	10014027091
123163	200001115709
123164	10014028682
123165	10014028682
123166	100121363758
123167	10014027519
123168	10033017219
123169	10014026262
123170	10014028916
123172	10002760134
123173	100121366059
123175	200001924699
123176	100121318557
123177	100121309086
123178	10014026383
123179	10011876977
123180	10011875732
123181	10011875976
123182	10011875618
123183	100121317810
123184	100121317680
123185	100121287063
123186	10011876097
123187	10011875178
123188	100121292987
123189	100121315141
123190	10002188762
123191	100121315699
123192	100121320080
123193	100121320683
123194	10003998771
123195	10011915329
123196	100121316715
123197	10033009689
123198	100121304476
123199	100121302210
123200	10033006674
123201	100121306645
123202	100121306398
123203	100121308343
123204	100121307606
123205	100121320463
123206	100121290843
123207	10011885314
123208	100121288189
123209	100121305058
123210	10011875301
123211	200004674337
123212	200004674823
123214	10002415836
123215	200004680866
123216	200004675688
123217	200004683786
123218	100121296672
123219	10014070454
123220	10014026053
123221	100121303317
123222	10014070485
123223	10014025062
123224	200001115751
123225	10014027082
123227	100121317938
123229	100121288104
123230	10011917353
123231	100121317529
123232	10011920711
123234	100121292863
123235	100121316115
123236	100121315113
123237	100120970428
123238	100120972093
123239	100121319144
123240	100121307304
123241	100121291203
123243	10033005272
123244	10033010621
123245	100121306102
123246	100121366539
123251	100121296851
123252	10024243153
123253	200004683333
123255	100120931848
123256	100121312065
123257	10014024270
123258	10014024187
123259	100121365780
123260	10033012891
123261	100121366390
123262	10014027040
123263	100121364448
123264	100121367178
123265	10024244176
123267	100121316508
123268	100121304877
123269	200004681372
123272	100121296851
123273	10011876507
123274	100121289987
123275	10011917515
123276	100121307744
123277	10003995858
123278	10011891118
123279	200001115813
123280	100121307553
123281	10033017353
123282	10033006626
123283	100121368118
123285	10033005103
123287	100120809153
123288	10091101854
123291	100121294812
123292	100121296670
123293	100121296666
123294	200004677546
123298	10014025987
123300	100121363844
123303	100121366074
123304	100121364043
123306	10033005863
123307	100121311684
123308	10014025916
123309	10014028318
123311	100121298873
123312	100121312063
123313	10014071579
123315	100121320014
123317	200004681372
123319	100121318465
123320	10011881341
123322	100121312085
123323	10091101816
123326	10033226263
123327	10033224162
123330	100121320498
123331	10011920390
123332	10011875972
123333	100121303722
123334	10003998568
123335	10024244120
123338	100121300600
123339	100121300755
123342	100121311168
123343	10014027083
123344	100121292862
123345	100121306104
123346	100121300998
123347	452070597
123348	452095098
123349	10090450300
123350	100110741722
123351	3040072878
123352	100071566486
123353	100071400871
123354	10014532251
123355	100071400906
123356	10002206728
123357	10013137922
123358	452084181
123359	10002206776
123360	10014536156
123361	100071402874
123362	452070206
123364	100071403562
123365	10014526618
123366	100071402791
123367	10002206779
123370	452069712
123371	100071401002
123372	10013133130
123373	100071545487
123374	10007017255
123377	200001754740
123378	452070049
123379	100071540741
123380	452071130
123381	10007018008
123382	10013137586
123383	100071403394
123384	452072069
123385	10032922149
123386	10014535889
123387	100071532451
123388	100071538732
123389	200000119634
123390	100071403525
123391	10014536160
123392	100071403523
123393	100071531894
123394	100071403525
123395	10014536577
123396	10003421086
123397	10013129105
123398	10032915068
123399	10033727347
123403	10007021478
123404	452066992
123405	10014526529
123406	452072417
123407	200003850829
123408	452073508
123409	100071403193
123410	100071566486
123411	10013137787
123412	200000117756
123413	100071403719
123414	100071403719
123415	100071403788
123416	452070284
123417	452087660
123418	452087660
123419	10014528629
123422	100071535761
123423	10013130534
123424	10014535341
123426	100071402977
123427	10090446389
123429	452071273
123431	100071543892
123432	100071561788
123433	10090446389
123434	200003848361
123435	452066614
123436	452090905
123437	100071403502
123438	452071956
123439	452065039
123440	452065039
123441	452071325
123443	452071717
123444	452071209
123445	452071001
123447	200000129420
123448	100071403115
123449	452072736
123450	452072609
123451	10024239571
123452	100071533235
123453	452087610
123455	10090448960
123456	452090905
123457	10013132756
123458	200003849973
123459	10014527729
123460	10014531502
123461	200000118566
123462	100071400906
123463	10003420972
123464	10032915040
123466	10013128583
123467	10032921525
123468	10014530056
123469	10013135701
123470	100071533964
123471	200000122634
123472	10013133167
123473	452070045
123474	10090448958
123475	10003421062
123476	10002206884
123477	10002207056
123478	10013134685
123479	10014526892
123481	10007017863
123482	10002206867
123483	10013136512
123484	200001853575
123485	10013137694
123486	10003421069
123487	10013133862
123488	10032921709
123489	452094408
123490	10013133821
123491	100071545618
123493	100071403139
123494	10013128842
123495	10011839580
123496	452081441
123497	10032921028
123498	10014536975
123499	10007017367
123500	100071401086
123501	100071403193
123502	200000118688
123503	200000117833
123504	10014537183
123505	452067287
123506	10013134331
123507	100071532367
123508	10002207106
123509	10011839693
123510	10013133247
123511	100071398626
123512	10014526795
123513	10013136300
123514	10013137657
123515	10013129165
123516	10014526591
123517	10014535945
123518	10032922257
123519	10032922458
123520	452094409
123522	10032920763
123523	100071400958
123524	100071538732
123525	10002207046
123526	452071130
123527	452072732
123528	100071402642
123529	100071402984
123530	452065954
123531	200000128521
123532	200003847416
123533	10003420989
123534	100071538475
123535	10032919980
123536	100071560978
123537	10032921471
123539	100071565332
123540	10012075566
123541	10032921748
123542	452070379
123543	10014526862
123544	452071462
123545	200000121940
123546	10002207405
123547	10032921991
123548	10002206887
123549	100071533869
123550	100071561006
123551	200003846552
123552	452072277
123553	100071402779
123554	200000129420
123555	452073507
123556	100071544419
123557	452070025
123558	452094409
123559	10032920553
123560	10032920948
123561	452072404
123562	100071403308
123563	100071403072
123564	10012075366
123565	10014530056
123566	100071398459
123567	200003850534
123568	200003847989
123569	100071403202
123570	100071535878
123572	452092010
123573	100071403301
123574	452072009
123575	100071532172
123577	200000130905
123578	100071402874
123579	200000121655
123580	100071544572
123581	10024238215
123582	452071298
123583	100071400918
123584	100071402731
123585	10090447318
123587	10012080559
123588	100071398649
123589	10013137623
123590	10014528629
123591	200000117756
123592	200000121674
123593	452085249
123594	10013129100
123595	100071542271
123596	452070952
123597	452086340
123598	452073709
123599	10032921391
123600	10013135624
123601	10003418748
123602	200000122105
123603	100071532871
123605	100071538317
123606	200000119223
123607	100071221400
123608	100071403078
123609	452095084
123610	200001174847
123611	200001849526
123613	100071219261
123614	200000122180
123615	100071398650
123616	100071212746
123617	10012069888
123618	10003420800
123619	200000126133
123620	100071369099
123621	100071229410
123622	10003419568
123623	10002207089
123625	200000129729
123627	100071584347
123629	100071544291
123630	10013133872
123631	452064346
123635	10090445946
123639	30506792
123640	30008337
123641	250011310
123642	250055183
123643	10023837671
123644	250034658
123645	30508294
123646	250053834
123647	250050907
123648	30044723
123649	30063582
123650	100041072588
123651	30509043
123652	250026888
123653	250061702
123654	30051078
123655	100041072544
123656	100041065722
123657	250070577
123658	250054642
123659	30528946
123660	250021237
123661	30041532
123662	250025498
123663	250004851
123664	250005239
123665	30506534
123666	250015962
123667	30003289
123668	30065850
123669	250010814
123670	30070665
123671	30515971
123672	250058064
123673	30506755
123674	250015962
123675	250001693
123676	250071743
123677	100041071430
123678	200000443992
123679	100041066375
123680	10009323531
123681	10009323531
123682	200000442959
123683	100041184487
123684	10009324478
123685	10009324467
123686	10009319483
123687	100041067752
123689	100041184056
123690	10009325807
123691	10009328027
123692	100041181660
123693	10009318013
123694	100041184265
123695	10023413786
123696	10009324371
123697	100041067999
123698	10009324460
123699	10009325807
123700	100041070006
123701	10008800906
123702	10014264769
123703	10002703888
123704	10002703966
123705	10008800572
123706	10008800411
123707	100041070749
123708	100041236080
123709	100041177061
123710	100041071267
123711	100041071332
123712	10008798734
123713	100041070694
123714	100041172666
123715	100041070005
123716	100041114972
123717	100041114784
123718	30512321
123719	30511719
123721	30047529
123722	30512204
123723	30102416
123724	30102416
123725	30021245
123726	30021242
123729	30021244
123731	100040894241
123732	100040894241
123733	10009323856
123734	10014264196
123735	30505352
123736	30068601
123737	10002702591
123738	100041066067
123739	100041070911
123741	30063582
123742	250039556
123743	250056209
123744	250057413
123745	250011055
123746	30014613
123747	250070576
123749	30051577
123750	30056508
123751	30060014
123752	30058943
123753	250024090
123754	200003159225
123755	250024043
123756	200003158036
123757	250030750
123758	250029511
123759	250009926
123760	30514421
123761	30518005
123762	30053699
123763	30513965
123764	30520470
123765	100041072658
123767	250067588
123768	100041065740
123769	30054864
123771	250063616
123772	10003763239
123773	30053930
123774	10003762502
123775	30004838
123776	250000835
123777	250013883
123778	250013884
123779	250063530
123780	250015733
123781	200003158626
123782	250027198
123783	250021056
123784	10009323507
123785	10009324338
123786	10009323958
123787	10009328370
123788	10009319483
123789	100041181560
123791	100041070677
123792	10008799599
123793	100041070556
123794	10008801252
123795	10008801305
123796	10008801217
123797	100041070439
123798	10002701811
123799	10008801419
123800	100041071315
123801	100041070552
123802	10008801507
123803	100041070444
123804	100041070903
123805	10008800980
123806	100041114246
123807	10009323987
123808	10009324532
123809	100041186047
123810	200000443687
123811	10009324488
123812	200000444400
123813	10013409922
123814	100041072462
123815	30036836
123816	30048093
123818	30047569
123819	30511822
123820	30049778
123821	100041073325
123822	10014264965
123823	250040017
123824	10012902567
123825	100041183834
123826	30523935
123827	250049696
123828	30519300
123829	250018530
123830	10003762095
123831	10003763754
123832	250003278
123833	250007206
123834	250027093
123835	100041072394
123836	250035176
123837	200003159497
123838	30525998
123839	200003158480
123840	250025963
123841	10003763264
123842	250015018
123843	250032060
123844	250034657
123845	10009324225
123846	10009323820
123847	100041067200
123848	100041172294
123849	10008801228
123850	100041180918
123851	100041071195
123852	100041172393
123854	30052075
123855	30511152
123856	30049902
123857	30025634
123858	30001716
123859	30511937
123860	200003159554
123861	250025174
123862	250058930
123863	100041172267
123864	30030777
123865	30518230
123866	250029393
123867	250061995
123869	30003934
123870	30069571
123871	200003159225
123872	250022469
123873	250050990
123874	30057745
123875	30060996
123876	100041065554
123877	100041065365
123879	100041185375
123881	10009323927
123882	10009323817
123883	100041177185
123886	10002701371
123887	10002701585
123888	100041114785
123889	100041072783
123890	30515151
123892	250015407
123893	30051194
123894	250036963
123895	100041181250
123896	100041067567
123897	200000452580
123898	100041177062
123899	30006391
123900	100041071428
123901	30513505
123902	30006547
123908	30510266
123909	250056212
123911	250051505
123917	30024157
123919	30057364
123921	250051716
123922	30515024
123927	30070709
123930	10014266090
123931	30515024
123937	30512370
123939	100041177063
123940	30018205
123942	100041183832
123943	10002701629
123944	30022128
123945	250001694
123946	250029511
123948	3455121968
123949	3455114351
123950	3455144942
123951	3455125292
123953	3455121968
123955	3455115561
123956	3455121770
123957	3455129818
123958	3455121895
123959	3455125472
123962	100032224718
123963	100032220284
123968	10002092124
123969	394028131
123970	3455144691
123972	10024109915
123974	10007773990
123976	100022911408
123977	3455114230
123979	3455121970
123980	3455115319
123982	3455114331
123984	3455115134
123985	3455115601
123986	3455114305
123987	3455136828
123988	3455122267
123989	3455121892
123991	3455114196
123993	3455130508
123994	3455114955
123996	3455129818
123997	3455114671
123998	3455125291
123999	3455125302
124000	3455115887
124002	3455123564
124003	3455116106
124004	3455114280
124008	3455138841
124010	3455114571
124011	3455114647
124012	3455143628
124013	3455115783
124014	3455073391
124016	3455115561
124017	3455137494
124018	3455115160
124019	3455115160
124020	3455114503
124021	3455113249
124022	3455114475
124024	3455114262
124026	3455122677
124028	3455121894
124030	3455144335
124031	3455139704
124032	3455115053
124033	3455111851
124034	100032283017
124036	100032002181
124037	100032003630
124038	100032004463
124040	100032003631
124041	10008043899
124043	100032283532
124044	100032283468
124045	100032004461
124046	100032283468
124047	10023782942
124048	100032004254
124050	100032003628
124051	100032283078
124052	100032227530
124053	10008039240
124054	10013214369
124055	100032220699
124056	100032220700
124057	100032220701
124058	200001838444
124059	100032221021
124060	100032221022
124061	100032221276
124062	100032221274
124063	10008043902
124064	100032223713
124065	100032226686
124066	100032223710
124067	200003094570
124068	100032223183
124069	100032224715
124070	100032224716
124071	200003095002
124072	100032224165
124073	100032223181
124074	100032222511
124075	200001577950
124076	200001573997
124077	100032231054
124078	100032286976
124079	100031994938
124080	10013216592
124081	100031994939
124082	100032229657
124083	200001577389
124084	100032225703
124085	100032285568
124086	100032220280
124087	100031994940
124088	10003696027
124089	100032220281
124093	100032200129
124094	100032312509
124095	100032033765
124096	100032220282
124097	100032284621
124098	100032199014
124099	100032199497
124100	100032225551
124101	100032225233
124102	100031997091
124103	100032227532
124104	100031994941
124105	200001332755
124106	200004607716
124107	100032215992
124108	200004607940
124110	200004608604
124111	100032216263
124112	200004604373
124113	100032214989
124114	100032284201
124115	100032283873
124116	100032215203
124117	200004605074
124118	100032284201
124119	100032214514
124120	100032197322
124121	100032199642
124122	10014216144
124124	100032226688
124125	200003094169
124126	10024109284
124127	10002770579
124128	100032285304
124129	100032285304
124130	100032285388
124131	100032200350
124132	100032002185
124133	394029209
124134	394031449
124135	394031444
124136	394037135
124138	200001581725
124139	100071405481
124140	10013843962
124141	200001326374
124142	100032199788
124143	200001577235
124144	200004605074
124145	200001323327
124146	100032286981
124147	394029711
124148	100032205970
124149	100032221291
124150	100032283502
124151	100032281093
124152	100032199498
124153	394028242
124154	394028157
124155	394031472
124156	394029986
124157	394028171
124158	394029812
124159	394031441
